El Salero,Ranchería,Venado,78591
El Laurel,Ejido,Venado,78591
Cinco de Mayo,Ejido,Venado,78591
Barrio de Guadalupe Dos (Mexiquito),Ejido,Venado,78591
Cerro Verde,Pueblo,Venado,78591
El Arenal,Ejido,Venado,78591
El Clérigo (Miguel Rivera Banderas),Ejido,Venado,78591
El Faro,Ejido,Venado,78591
La Curva (La Esquina),Pueblo,Venado,78591
Noria de la Unión,Pueblo,Venado,78591
Noria de Santa Teresa,Pueblo,Venado,78591
Polocote de Abajo (Polocotillo),Pueblo,Venado,78591
Pozo Número Dos,Pueblo,Venado,78591
Pozo Número Nueve,Pueblo,Venado,78591
Pozo Número Ocho,Pueblo,Venado,78591
Pozo Número Tres (Barrio de Guadalupe),Pueblo,Venado,78591
Pozo Número Siete,Pueblo,Venado,78591
Rancho Nuevo,Rancho,Venado,78591
San Mateo,Pueblo,Venado,78591
San Sabino,Pueblo,Venado,78591
San Sebastián,Ranchería,Venado,78591
Santa Rita (El Alto),Ranchería,Venado,78591
Tierra Blanca,Ejido,Venado,78591
El Tecolote,Ranchería,Venado,78591
Santa Rita,Ejido,Venado,78591
El Charco Verde,Ejido,Venado,78591
El Charquillo,Ejido,Venado,78591
El Refugio,Ejido,Venado,78591
La Clavellina,Pueblo,Venado,78591
Coronado (Hacienda de Coronado),Ejido,Venado,78591
La Trinidad,Ejido,Venado,78591
El Berrendo,Ejido,Venado,78591
El Charquito,Ejido,Venado,78591
El Pocito,Ejido,Venado,78591
Don Diego,Ejido,Venado,78591
El Salitre,Ejido,Venado,78591
San Joaquín de las Flores,Ranchería,Venado,78591
El Epazote,Ranchería,Venado,78591
San Pedro,Ejido,Venado,78591
Agua de en Medio,Rancho,Venado,78591
Barranca del Sur,Pueblo,Venado,78591
Buenavista,Ejido,Venado,78591
Calabacillas,Ejido,Venado,78591
Cañada del Cuarto,Ejido,Venado,78591
Cañada Grande,Ejido,Venado,78591
Don Longino,Pueblo,Venado,78591
El Cerrito,Ejido,Venado,78591
El Chaparral,Ejido,Venado,78591
El Chaparralillo (El Chaparral),Ejido,Venado,78591
El Huizachal,Ejido,Venado,78591
El Machito (El Tanque del Machito),Ejido,Venado,78591
El Pozote,Ejido,Venado,78591
El Rebaje,Ejido,Venado,78591
El Sauco,Ejido,Venado,78591
La Presa Colorada,Pueblo,Venado,78591
Las Crucitas,Pueblo,Venado,78591
Las Jarillas,Pueblo,Venado,78591
Los Muñiz,Pueblo,Venado,78591
Cerro Blanco,Ranchería,Venado,78591
El Ranchito,Ejido,Venado,78591
Villa de Arista Centro,Colonia,Villa de Arista,78431
Valle de Arista,Colonia,Villa de Arista,78431
Benito Juárez,Colonia,Villa de Arista,78431
Los Nogales,Colonia,Villa de Arista,78431
Hipodromo,Fraccionamiento,Villa de Arista,78431
Guadalupe,Fraccionamiento,Villa de Arista,78431
Niños Héroes,Colonia,Villa de Arista,78431
El Mezquite,Ejido,Villa de Arista,78431
Corazón de Jesús,Pueblo,Villa de Arista,78431
Buenavista,Ranchería,Villa de Arista,78431
Santa Teresa,Rancho,Villa de Arista,78431
Capillas (La Capilla),Rancho,Villa de Arista,78431
Charco Blanco,Ranchería,Villa de Arista,78431
Colonia Guadalupe,Colonia,Villa de Arista,78431
El Diamante,Rancho,Villa de Arista,78431
El Dorado,Rancho,Villa de Arista,78431
El Maguey de Ezqueda,Rancho,Villa de Arista,78431
El Maguey de Limones,Ranchería,Villa de Arista,78431
El Olivo,Ranchería,Villa de Arista,78431
El Pozo,Rancho,Villa de Arista,78431
El Trébol,Rancho,Villa de Arista,78431
El Vergel,Rancho,Villa de Arista,78431
Escamilla [Empacadora],Zona industrial,Villa de Arista,78431
Felipe Miranda,Rancho,Villa de Arista,78431
Fracción la Palma,Ranchería,Villa de Arista,78431
Granja de San Isidro,Granja,Villa de Arista,78431
Granja el Saucito,Granja,Villa de Arista,78431
Granja San José,Granja,Villa de Arista,78431
Guardarraya,Rancho,Villa de Arista,78431
José Luis,Rancho,Villa de Arista,78431
La Granja,Granja,Villa de Arista,78431
Los Hermanos Neri,Rancho,Villa de Arista,78431
Los Pilares,Rancho,Villa de Arista,78431
Ninguno [Planta de Luz],Equipamiento,Villa de Arista,78431
Potrero el Maguey (Olga Lidia Monsiváis),Ranchería,Villa de Arista,78431
Rafael García,Rancho,Villa de Arista,78431
Ranchito San Isidro (Los Llanitos),Ranchería,Villa de Arista,78431
Rancho Campo el Gato,Ranchería,Villa de Arista,78431
Rancho Chelita,Ranchería,Villa de Arista,78431
Rancho de la Cruz,Ranchería,Villa de Arista,78431
Rancho el Bajío,Ranchería,Villa de Arista,78431
El Huevo,Ranchería,Villa de Arista,78431
Rancho el Mezquite,Ranchería,Villa de Arista,78431
Rancho el Progreso,Ranchería,Villa de Arista,78431
Rancho el Rifle,Ranchería,Villa de Arista,78431
Rancho Grande,Ranchería,Villa de Arista,78431
Rancho la Magdalena,Ranchería,Villa de Arista,78431
Rancho San José de las Flores,Ranchería,Villa de Arista,78431
Rancho San Rafael,Ranchería,Villa de Arista,78431
Rancho Santa Cecilia,Ranchería,Villa de Arista,78431
Rancho Santa Rosa (La Luz),Ranchería,Villa de Arista,78431
San Antonio,Rancho,Villa de Arista,78431
San Elías,Rancho,Villa de Arista,78431
San Fernando,Granja,Villa de Arista,78431
San Fidel,Ranchería,Villa de Arista,78431
San Jorge,Ranchería,Villa de Arista,78431
San José,Granja,Villa de Arista,78431
San José de Buenavista,Ejido,Villa de Arista,78431
San Martín de Guadalupe,Ejido,Villa de Arista,78431
San Rafael,Ejido,Villa de Arista,78431
Santa Carolina,Rancho,Villa de Arista,78431
Camino al Maguey,Rancho,Villa de Arista,78431
El Cañón de las Auras,Ranchería,Villa de Arista,78431
La Cecilia,Ranchería,Villa de Arista,78431
La Escondida,Rancho,Villa de Arista,78431
San José de Buenavista (El Cochinito),Ejido,Villa de Arista,78431
El Charquito,Ranchería,Villa de Arista,78431
Salitrillos,Ranchería,Villa de Arista,78431
Rancho el Gachupín,Ranchería,Villa de Arista,78431
El Tajo,Ejido,Villa de Arista,78431
Cuatro Caminos,Rancho,Villa de Arista,78431
El Bajío,Rancho,Villa de Arista,78431
El Pedernal,Rancho,Villa de Arista,78431
Ingeniero Palau (Rancho los Nogales),Ejido,Villa de Arista,78431
La Lajita,Rancho,Villa de Arista,78431
La Tinaja,Ranchería,Villa de Arista,78431
Martín Gámez,Barrio,Villa de Arista,78431
Piedra Rodada (Antonio Martínez Leija),Rancho,Villa de Arista,78431
Rancho el Pitayo,Ranchería,Villa de Arista,78431
San José de Altamira,Ranchería,Villa de Arista,78431
San José del Arbolito,Ejido,Villa de Arista,78431
San Pedro,Ejido,Villa de Arista,78431
Charco Valeria,Ranchería,Villa de Arista,78431
Ejido Villa de Arista (Amado Torres Tovar),Ejido,Villa de Arista,78431
El Azafrán,Rancho,Villa de Arista,78431
El Charco los Ganaderos,Rancho,Villa de Arista,78431
El Palmarito,Rancho,Villa de Arista,78431
Federico Gámez,Rancho,Villa de Arista,78431
Las Paredes,Rancho,Villa de Arista,78431
Majada de Don Paz,Rancho,Villa de Arista,78431
Quirino Castro,Ejido,Villa de Arista,78431
Derramaderos,Ranchería,Villa de Arista,78431
Colonia Buenavista,Colonia,Villa de Arista,78431
El Refugio,Rancho,Villa de Arista,78431
La Lagunita,Rancho,Villa de Arista,78431
La Pelotera (Venta del Carmen),Rancho,Villa de Arista,78431
Los Parras,Rancho,Villa de Arista,78431
Mesteñas,Rancho,Villa de Arista,78431
Milpas,Rancho,Villa de Arista,78431
Palmas Anchas,Ranchería,Villa de Arista,78431
Pegolas,Rancho,Villa de Arista,78431
Peñita de Guadalupe,Rancho,Villa de Arista,78431
Rancho el Palomo,Ranchería,Villa de Arista,78431
Rancho el Rosario,Ranchería,Villa de Arista,78431
Rancho la Aurora,Ranchería,Villa de Arista,78431
Rancho San David,Ranchería,Villa de Arista,78431
Rancho Santa Anita,Ranchería,Villa de Arista,78431
Raúl Costilla,Rancho,Villa de Arista,78431
Albergue San Rafael,Equipamiento,Villa de Arista,78431
San Dionisio,Rancho,Villa de Arista,78431
San Isidro,Rancho,Villa de Arista,78431
San Leonel,Ejido,Villa de Arista,78431
Santa Leticia,Rancho,Villa de Arista,78431
Santo Tomás,Rancho,Villa de Arista,78431
Tanque el Árbol,Ejido,Villa de Arista,78431
Tanque el Novillero,Ejido,Villa de Arista,78431
El Palmito,Rancho,Villa de Arista,78431
El Tanquecito,Rancho,Villa de Arista,78431
Rincón de Leijas,Rancho,Villa de Arista,78431
Villa Hidalgo Centro,Colonia,Villa Hidalgo,78431
El Mirador II,Fraccionamiento,Villa Hidalgo,78431
Las Lomas,Colonia,Villa Hidalgo,78431
Ma  de los Angeles,Fraccionamiento,Villa Hidalgo,78431
Rancho Grande,Barrio,Villa Hidalgo,78431
El Picacho,Barrio,Villa Hidalgo,78431
La Calavarera,Barrio,Villa Hidalgo,78431
Campamento,Colonia,Villa Hidalgo,78431
El Mirador I,Fraccionamiento,Villa Hidalgo,78431
La Chinana,Colonia,Villa Hidalgo,78431
Magisterial,Fraccionamiento,Villa Hidalgo,78431
Zapioris,Colonia,Villa Hidalgo,78431
Tanque de Luna,Ejido,Villa Hidalgo,78431
Valle de San Juan,Ejido,Villa Hidalgo,78431
Venaditos,Ejido,Villa Hidalgo,78431
Veinte de Noviembre,Ejido,Villa Hidalgo,78431
El Potrerito de la Cruz,Ejido,Villa Hidalgo,78431
Noria de San Antonio (Noria del Agrito),Rancho,Villa Hidalgo,78431
Presita de la Cruz,Ejido,Villa Hidalgo,78431
Rancho del Valle,Ranchería,Villa Hidalgo,78431
Sequedad,Rancho,Villa Hidalgo,78431
Trojes,Ejido,Villa Hidalgo,78431
El Leoncito,Ejido,Villa Hidalgo,78431
Jagüey,Ejido,Villa Hidalgo,78431
Zapotillo,Ejido,Villa Hidalgo,78431
Tanquito de San Francisco,Ejido,Villa Hidalgo,78431
Corcovada,Ejido,Villa Hidalgo,78431
Pedrera del Tanquito,Ejido,Villa Hidalgo,78431
La Redonda,Ejido,Villa Hidalgo,78431
El Colorado,Rancho,Villa Hidalgo,78431
El Puerto,Ejido,Villa Hidalgo,78431
El Salto,Rancho,Villa Hidalgo,78431
Las Mesitas (La Tasita),Ejido,Villa Hidalgo,78431
Lolita [Restaurante],Equipamiento,Villa Hidalgo,78431
Tanque Blanco,Rancho,Villa Hidalgo,78431
Peotillos,Paraje,Villa Hidalgo,78431
San Ignacio,Ejido,Villa Hidalgo,78431
Lagunillas,Ejido,Villa Hidalgo,78431
Estación Peotillos,Paraje,Villa Hidalgo,78431
Matancillas,Rancho,Villa Hidalgo,78431
Paso Blanco,Ejido,Villa Hidalgo,78431
San Antonio,Paraje,Villa Hidalgo,78431
San Nicolás del Refugio,Ranchería,Villa Hidalgo,78431
Sección Ferrocarril (La Sección),Ranchería,Villa Hidalgo,78431
Tanque Nuevo,Ranchería,Villa Hidalgo,78431
Corazones,Ejido,Villa Hidalgo,78431
El Arbolito (El Coyote),Rancho,Villa Hidalgo,78431
El Coro,Rancho,Villa Hidalgo,78431
El Durazno de Juárez,Rancho,Villa Hidalgo,78431
El Ojito,Ejido,Villa Hidalgo,78431
Mi Ranchito,Ranchería,Villa Hidalgo,78431
Tanque de la Cruz,Rancho,Villa Hidalgo,78431
San Lorenzo,Ejido,Villa Hidalgo,78431
El Cacahuate,Rancho,Villa Hidalgo,78431
El Camarillo,Rancho,Villa Hidalgo,78431
El Guayule,Rancho,Villa Hidalgo,78431
El Rey del Camino [Restaurante],Rancho,Villa Hidalgo,78431
Las Cebollas,Ejido,Villa Hidalgo,78431
Los Compadres [Restaurante],Equipamiento,Villa Hidalgo,78431
Noria la Purísima,Rancho,Villa Hidalgo,78431
Noria la Tinajuela,Rancho,Villa Hidalgo,78431
La Estación,Zona comercial,Villa Hidalgo,78431
El Pocito,Ejido,Villa Hidalgo,78431
La Loma,Rancho,Villa Hidalgo,78431
Las Minitas,Ejido,Villa Hidalgo,78431
Tanque Romerillo,Ranchería,Villa Hidalgo,78431
Presa de Chancaquero,Ranchería,Villa Hidalgo,78431
Llano del Carmen,Ejido,Villa Hidalgo,78431
Calabacillas,Rancho,Villa Hidalgo,78431
El Aljíber,Rancho,Villa Hidalgo,78431
San Isidro,Rancho,Villa Hidalgo,78431
San Juan de las Higueras (El Zorrillo),Rancho,Villa Hidalgo,78431
La Tapona,Ejido,Villa Hidalgo,78431
El Coyote,Ejido,Villa Hidalgo,78431
Silos,Ejido,Villa Hidalgo,79402
Rincón del Refugio,Ejido,Villa Hidalgo,78431
Armadillo de los Infante,Pueblo,Armadillo de los Infante,78001
El Aguaje de los Castillos,Ejido,Armadillo de los Infante,78001
Contrayerba,Ranchería,Armadillo de los Infante,78001
San Elías,Ranchería,Armadillo de los Infante,78001
El Ranchito de los Guzmán,Ranchería,Armadillo de los Infante,78001
Palomas (El Valle de Palomas),Ranchería,Armadillo de los Infante,78001
El Tanquecito,Ejido,Armadillo de los Infante,78001
La Escondida,Ranchería,Armadillo de los Infante,78001
Loma Alta,Ranchería,Armadillo de los Infante,78001
Los Charcos,Ranchería,Armadillo de los Infante,78001
Puerto 57 (Los Troncos),Ranchería,Armadillo de los Infante,78001
Tinajillas,Ranchería,Armadillo de los Infante,78001
El Sauz,Ejido,Armadillo de los Infante,78001
La Chicharra,Ranchería,Armadillo de los Infante,78001
Salazar (El Gringo),Rancho,Armadillo de los Infante,78001
San Antonio de Eguía,Rancho,Armadillo de los Infante,78001
Tlaxcalilla,Ranchería,Armadillo de los Infante,78001
Mezquitalillo,Ranchería,Armadillo de los Infante,78001
El Bolillo,Ejido,Armadillo de los Infante,78001
El Salto del Agua,Ejido,Armadillo de los Infante,78001
La Cardona,Ranchería,Armadillo de los Infante,78001
La Haciendita de Usquiano,Ejido,Armadillo de los Infante,78001
Las Víboras,Ranchería,Armadillo de los Infante,78001
Los Mireles,Ranchería,Armadillo de los Infante,78001
Rancho Nuevo del Tízar,Ranchería,Armadillo de los Infante,78001
San José de Magaña,Rancho,Armadillo de los Infante,78001
Campamento el Chital,Equipamiento,Armadillo de los Infante,78001
Corral de Piedra,Rancho,Armadillo de los Infante,78001
El Alguacil,Ejido,Armadillo de los Infante,78001
El Chital (Manzanillas),Ejido,Armadillo de los Infante,78001
El Pato,Ejido,Armadillo de los Infante,78001
La Mesa del Refugio,Ranchería,Armadillo de los Infante,78001
Lagunita de San Juan,Ranchería,Armadillo de los Infante,78001
Los Ángeles,Ranchería,Armadillo de los Infante,78001
Picacho de los Dolores,Ejido,Armadillo de los Infante,78001
Piedra Agujereada,Ejido,Armadillo de los Infante,78001
Puerto de Chagoya,Rancho,Armadillo de los Infante,78001
Rancho el Chital (La Carbonera),Ranchería,Armadillo de los Infante,78001
San Cayetano,Rancho,Armadillo de los Infante,78001
San José de Barbosa,Ejido,Armadillo de los Infante,78001
Tanque de las Manzanas,Ranchería,Armadillo de los Infante,78001
Torres Corzo,Ranchería,Armadillo de los Infante,78001
Temazcal,Ranchería,Armadillo de los Infante,78001
Cerro Grande,Ranchería,Armadillo de los Infante,78001
Rancho Nuevo de la Cruz,Ranchería,Armadillo de los Infante,78001
La Concordia,Ejido,Armadillo de los Infante,78001
Pozo del Carmen [COPLAMAR],Ejido,Armadillo de los Infante,78001
Santa Lucía,Ranchería,Armadillo de los Infante,78001
Paradita del Refugio,Ranchería,Armadillo de los Infante,78001
El Durazno,Ejido,Armadillo de los Infante,78001
Paso del Águila,Pueblo,Armadillo de los Infante,78001
Pozo del Carmen,Ejido,Armadillo de los Infante,78001
Arroyo Hondo,Rancho,Armadillo de los Infante,78001
El Caracol,Ejido,Armadillo de los Infante,78001
El Salitre,Ejido,Armadillo de los Infante,78001
Paso del Águila [COPLAMAR],Ejido,Armadillo de los Infante,78001
Puerta del Refugio,Ejido,Armadillo de los Infante,78001
Hacienda Parada de Luna,Ejido,Armadillo de los Infante,78001
Los Tanquitos,Ranchería,Armadillo de los Infante,78001
Nogalitos de la Cruz,Rancho,Armadillo de los Infante,78001
Parada de San Rafael,Ejido,Armadillo de los Infante,78001
Barranca de San Isidro,Ranchería,Armadillo de los Infante,78001
Cieneguilla,Rancho,Armadillo de los Infante,78001
El Capulín,Ejido,Armadillo de los Infante,78001
El Desestrés,Ejido,Armadillo de los Infante,78001
La Ciénaga,Ranchería,Armadillo de los Infante,78001
La Huerta de Manzano,Ranchería,Armadillo de los Infante,78001
Laguna de San Isidro,Ranchería,Armadillo de los Infante,78001
Llano de los Saldaña,Rancho,Armadillo de los Infante,78001
Rancho Nuevo de los Nájera,Ranchería,Armadillo de los Infante,78001
San José de Álvarez,Ejido,Armadillo de los Infante,78001
San Miguel,Rancho,Armadillo de los Infante,78001
San Rafael,Ranchería,Armadillo de los Infante,78001
Ciudad Valles Centro,Colonia,Ciudad Valles,79001
Ampliación Estación,Colonia,Ciudad Valles,79001
El Consuelo,Fraccionamiento,Ciudad Valles,79001
América,Colonia,Ciudad Valles,79001
Ferrocarrilera,Colonia,Ciudad Valles,79001
Francisco Villa,Colonia,Ciudad Valles,79001
Doctor Márquez,Colonia,Ciudad Valles,79001
Morelos y Pavón,Colonia,Ciudad Valles,79001
Santa María,Colonia,Ciudad Valles,79001
Vista Hermosa,Colonia,Ciudad Valles,79001
Ingeniero García Téllez,Unidad habitacional,Ciudad Valles,79001
Santa Lucía,Colonia,Ciudad Valles,79001
Mujeres en Solidaridad,Colonia,Ciudad Valles,79001
Tecnológico,Colonia,Ciudad Valles,79001
12 de Julio,Colonia,Ciudad Valles,79001
INFONAVIT II,Unidad habitacional,Ciudad Valles,79001
Lázaro Cárdenas,Colonia,Ciudad Valles,79001
18 de Marzo,Colonia,Ciudad Valles,79001
Doracely,Colonia,Ciudad Valles,79001
Emiliano Zapata,Colonia,Ciudad Valles,79001
Guadalupe,Colonia,Ciudad Valles,79001
Loma Bonita,Colonia,Ciudad Valles,79001
Morelos,Colonia,Ciudad Valles,79001
20 de Noviembre,Colonia,Ciudad Valles,79001
Valle Alto,Colonia,Ciudad Valles,79001
Plan de Ayala,Colonia,Ciudad Valles,79001
Monte Alegre,Fraccionamiento,Ciudad Valles,79001
Magisterial,Colonia,Ciudad Valles,79001
Campo Colonial,Colonia,Ciudad Valles,79001
Granjas Buenos Aires,Colonia,Ciudad Valles,79001
Marques,Colonia,Ciudad Valles,79001
Del Sol,Fraccionamiento,Ciudad Valles,79001
La Estrella,Fraccionamiento,Ciudad Valles,79001
Las Palmas,Fraccionamiento,Ciudad Valles,79001
Villas de San Pedro,Fraccionamiento,Ciudad Valles,79001
Buenos Aires,Fraccionamiento,Ciudad Valles,79001
Mary Tere,Colonia,Ciudad Valles,79001
Las Granjas,Colonia,Ciudad Valles,79001
Alfonso Esper,Colonia,Ciudad Valles,79001
El Pacifico,Colonia,Ciudad Valles,79001
2 de Enero,Colonia,Ciudad Valles,79001
Tanculpaya,Colonia,Ciudad Valles,79001
Villabrisa,Fraccionamiento,Ciudad Valles,79001
Bugambilias,Fraccionamiento,Ciudad Valles,79001
El 21,Colonia,Ciudad Valles,79001
Las Fincas,Colonia,Ciudad Valles,79001
Lomas del Real,Fraccionamiento,Ciudad Valles,79001
Popular Solidaridad,Colonia,Ciudad Valles,79001
Victoria,Colonia,Ciudad Valles,79001
S.C.T.,Colonia,Ciudad Valles,79001
Praderas del Río,Colonia,Ciudad Valles,79001
Diana,Colonia,Ciudad Valles,79001
Santa Rosa,Colonia,Ciudad Valles,79001
Funcionarios de Fibracel,Equipamiento,Ciudad Valles,79001
Del Campo,Colonia,Ciudad Valles,79001
La Curva,Fraccionamiento,Ciudad Valles,79001
Loma de los Silleros,Colonia,Ciudad Valles,79001
Estación,Colonia,Ciudad Valles,79001
Florida,Colonia,Ciudad Valles,79001
Palo de Rosa,Colonia,Ciudad Valles,79001
La Diana,Colonia,Ciudad Valles,79001
Plan de Ayala,Colonia,Ciudad Valles,79001
Villa del Sol,Fraccionamiento,Ciudad Valles,79001
Ingenio Plan de Ayala,Zona industrial,Ciudad Valles,79001
INFONAVIT I,Unidad habitacional,Ciudad Valles,79001
Cuauhtémoc,Colonia,Ciudad Valles,79001
Francisco I Madero,Colonia,Ciudad Valles,79001
Moctezuma,Colonia,Ciudad Valles,79001
Avance,Colonia,Ciudad Valles,79001
FOVISSSTE,Fraccionamiento,Ciudad Valles,79001
Tetuán,Colonia,Ciudad Valles,79001
Las Lomas,Colonia,Ciudad Valles,79001
Los Filtros,Barrio,Ciudad Valles,79001
Alta Vista,Colonia,Ciudad Valles,79001
Jardines del Valle,Colonia,Ciudad Valles,79001
Lomas del Mirador,Fraccionamiento,Ciudad Valles,79001
Nelly Zulaiman,Colonia,Ciudad Valles,79001
Real de Villas II,Colonia,Ciudad Valles,79001
Antonio Esper,Colonia,Ciudad Valles,79001
Bonifacio Salinas,Colonia,Ciudad Valles,79001
Lomas del Mirador,Colonia,Ciudad Valles,79001
Real de Villas,Colonia,Ciudad Valles,79001
Altavista,Colonia,Ciudad Valles,79001
Méndez,Colonia,Ciudad Valles,79001
Mirador,Colonia,Ciudad Valles,79001
Obrera,Colonia,Ciudad Valles,79001
Porvenir,Colonia,Ciudad Valles,79001
Tipzén,Colonia,Ciudad Valles,79001
Anfer,Colonia,Ciudad Valles,79001
Valle de Oriente,Colonia,Ciudad Valles,79001
Villa Real de Santiago,Colonia,Ciudad Valles,79001
Norte Residencial,Fraccionamiento,Ciudad Valles,79001
Lomas del Porvenir,Colonia,Ciudad Valles,79001
19 de Enero (Las Brisas),Colonia,Ciudad Valles,79001
Residencial del Lago,Fraccionamiento,Ciudad Valles,79001
Rafael Curiel,Colonia,Ciudad Valles,79001
Las Águilas,Colonia,Ciudad Valles,79001
Las Águilas,Fraccionamiento,Ciudad Valles,79001
San Rafael,Colonia,Ciudad Valles,79001
Tantocob,Colonia,Ciudad Valles,79001
La Alhajita,Fraccionamiento,Ciudad Valles,79001
Tampico,Colonia,Ciudad Valles,79001
San Ángel I,Colonia,Ciudad Valles,79001
La Pimienta,Colonia,Ciudad Valles,79001
Rosas del Tepeyac,Fraccionamiento,Ciudad Valles,79001
Del Carmen,Colonia,Ciudad Valles,79001
Palma Sola,Colonia,Ciudad Valles,79001
Juárez,Colonia,Ciudad Valles,79001
Vergel,Colonia,Ciudad Valles,79001
Cerillera,Colonia,Ciudad Valles,79001
Hidalgo,Colonia,Ciudad Valles,79001
Rotarios,Colonia,Ciudad Valles,79001
María Nilda,Fraccionamiento,Ciudad Valles,79001
Leonardo Rodríguez Alcaine,Fraccionamiento,Ciudad Valles,79001
San Luis Poniente,Fraccionamiento,Ciudad Valles,79001
Lomas Poniente,Fraccionamiento,Ciudad Valles,79001
Lomas de Yuejat,Colonia,Ciudad Valles,79001
América,Fraccionamiento,Ciudad Valles,79001
Villa del Vergel,Fraccionamiento,Ciudad Valles,79001
Bellavista,Colonia,Ciudad Valles,79001
Lomas Oriente,Fraccionamiento,Ciudad Valles,79001
Misión de San Miguel,Fraccionamiento,Ciudad Valles,79001
Olegario Vizcarra,Colonia,Ciudad Valles,79001
Rodríguez,Colonia,Ciudad Valles,79001
Militar,Colonia,Ciudad Valles,79001
Real Campestre,Colonia,Ciudad Valles,79001
Jardines del Campestre,Fraccionamiento,Ciudad Valles,79001
Bicentenario,Fraccionamiento,Ciudad Valles,79001
Los Naranjos,Fraccionamiento,Ciudad Valles,79001
Oxitipa,Colonia,Ciudad Valles,79001
Residencial Santa Claudia,Fraccionamiento,Ciudad Valles,79001
Lomas de San José,Fraccionamiento,Ciudad Valles,79001
San Ángel II,Colonia,Ciudad Valles,79001
El Gavilán,Colonia,Ciudad Valles,79001
Las Huastecas,Colonia,Ciudad Valles,79001
Lomas de Santiago,Fraccionamiento,Ciudad Valles,79001
José María Morelos y Pavón,Colonia,Ciudad Valles,79001
Gregorio Osuna,Colonia,Ciudad Valles,79001
Municipal Valles 85,Colonia,Ciudad Valles,79001
San Luis,Fraccionamiento,Ciudad Valles,79001
Central Comercial,Fraccionamiento,Ciudad Valles,79001
Montebello,Fraccionamiento,Ciudad Valles,79001
CECYT,Fraccionamiento,Ciudad Valles,79001
Margarita de Gortari,Colonia,Ciudad Valles,79001
San José,Fraccionamiento,Ciudad Valles,79001
Ebano Centro,Colonia,Ebano,79163
Zostepec,Colonia,Ebano,79163
Estación,Colonia,Ebano,79163
Antonio J. Bermúdez,Colonia,Ebano,79163
Las Américas,Colonia,Ebano,79163
Ejido 20 de Noviembre,Colonia,Ebano,79163
Santa Cruz,Colonia,Ebano,79163
Los Pinos,Colonia,Ebano,79163
Del Valle,Colonia,Ebano,79163
El Hule,Colonia,Ebano,79163
Obrera,Colonia,Ebano,79163
Dr. Quintana,Colonia,Ebano,79163
Vicente Inguanzo,Colonia,Ebano,79163
Primavera,Colonia,Ebano,79163
Petrolera Lázaro Cárdenas,Colonia,Ebano,79163
Solidaridad,Colonia,Ebano,79163
Himno Nacional,Colonia,Ebano,79163
Valle Dorado,Colonia,Ebano,79163
Puerta del Sol,Colonia,Ebano,79163
Bellavista,Colonia,Ebano,79163
Aviación,Colonia,Ebano,79163
Unidad Nacional,Colonia,Ebano,79163
18 de Marzo,Colonia,Ebano,79163
20 de Noviembre,Colonia,Ebano,79163
Zona Industrial,Colonia,Ebano,79163
Tulipanes,Colonia,Ebano,79163
Vergel,Colonia,Ebano,79163
Manuel Ávila Camacho,Colonia,Ebano,79163
INFONAVIT,Colonia,Ebano,79163
Campamento SARH,Colonia,Ebano,79163
Zona Cuartel,Colonia,Ebano,79163
El Veintiuno,Colonia,Ebano,79163
Tamuín Centro,Colonia,Tamuín,79201
Victor Manuel Santos,Colonia,Tamuín,79201
Morelos,Colonia,Tamuín,79201
El Campo,Colonia,Tamuín,79201
Salvador Nava Martínez,Colonia,Tamuín,79201
Las Brisas,Colonia,Tamuín,79201
El Mirasol,Colonia,Tamuín,79201
Quinta Dulce,Fraccionamiento,Tamuín,79201
Los Pericos,Fraccionamiento,Tamuín,79201
Magisterial,Colonia,Tamuín,79201
Las Norias,Colonia,Tamuín,79201
Hidalgo,Colonia,Tamuín,79201
Lindavista,Colonia,Tamuín,79201
Juárez,Colonia,Tamuín,79201
Ricardo Flores Magón,Colonia,Tamuín,79201
Media Luna,Colonia,Tamuín,79201
Tanmoachan,Unidad habitacional,Tamuín,79201
Pueblo Nuevo,Colonia,Tamuín,79201
Nuevo Tamuin,Fraccionamiento,Tamuín,79201
Colosio,Colonia,Tamuín,79201
Vista Alegre,Colonia,Tamuín,79201
Valle Alto,Fraccionamiento,Tamuín,79201
Las Gaviotas,Colonia,Tamuín,79201
Del Bosque,Colonia,Tamuín,79201
Estación Tamuín,Paraje,Tamuín,79201
El Peñasco,Ranchería,Tamuín,79201
Santa Martha,Ranchería,Tamuín,79201
Nuevo Aquismón,Ejido,Tamuín,79201
Emiliano Zapata,Ejido,Tamuín,79201
La Ceiba,Ejido,Tamuín,79201
Luis Donaldo Colosio,Ejido,Tamuín,79201
Ejido Velazco,Ejido,Tamuín,79201
Aeropuerto,Aeropuerto,Tamuín,79201
Las Palmas,Ejido,Tamuín,79201
El Palmar,Ejido,Tamuín,79201
El Porvenir,Colonia,Tamuín,79201
Lázaro Cárdenas,Colonia,Tamuín,79201
Zona Norte,Colonia,Tamuín,79201
Nuevo Tampaón,Pueblo,Tamuín,79201
San José de Limón,Ejido,Tamuín,79201
El Centinela,Ejido,Tamuín,79201
Ejido los Huastecos,Ejido,Tamuín,79201
Manuel Ávila Camacho,Ejido,Tamuín,79201
Nuevo Ahuacatitla,Ejido,Tamuín,79201
Nueva Primavera,Ejido,Tamuín,79201
Antiguo Tamuín,Pueblo,Tamuín,79201
La Fortaleza,Ejido,Tamuín,79201
